	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_311930	0.9999999992402	7.59799841076503e-10	0.57125997931929	0.568777250459696	52.1368224470127	91.6723280200935
gene:Smp_311940	0.228910573997123	0.771089426002877	0.872113581684992	0.872075891947054	1570.99109556072	1801.43997708078
gene:Smp_311970	0.027671367068315	0.972328632931685	1.15702930181709	1.15706786462134	2501.43998812092	2161.87701164864
gene:Smp_311980	0.999999999999998	2.1242874138504e-15	0.48358982788938	0.430814421976758	2.22807347343979	5.18498271012043
gene:Smp_312010	0.00728366537904424	0.992716334620956	2.62448392450698	2.6866248113485	37.2777254935089	13.8690222348885
gene:Smp_312140	0.999999999999996	3.86995346611095e-15	0.679863238657142	0.037777776205872	0	0.25470589336716
gene:Smp_312150	0.937521897746407	0.0624781022535931	0.972671645176549	0.972660724573094	1292.24770555409	1328.57012347653
gene:Smp_312170	0.697647839404601	0.302352160595399	1.10143941843017	1.11077282518344	6.39933105667205	5.76015471693196
gene:Smp_312180	0.999999999999998	2.03073253262337e-15	0.588013665678304	0.0257080258723009	0	0.378983582390684
gene:Smp_312230	0.999778954269724	0.00022104573027568	0.957781499653783	0.957315407767199	46.0270205351476	48.0797102058791
gene:Smp_312360	0.920440658434279	0.0795593415657212	1.04947082903997	1.04947979431254	3074.53371603287	2929.57829002214
gene:Smp_312390	1	2.55528076787551e-16	0.838620680726325	0.83739464660905	58.5089337239102	69.8721445311086
gene:Smp_312440	6.70497992572017e-07	0.999999329502007	3.21340383541206	3.21357454240329	22121.6966579814	6883.82180974465
gene:Smp_312450	1.65633062820802e-11	0.999999999983437	0.0897674711180814	0.0896763351020748	475.501543014402	5302.52095728262
gene:Smp_312460	0	1	4.97552353817634	4.97656461710745	10089.2942706511	2027.35326098692
gene:Smp_312560	0.996951749044283	0.00304825095571669	0.140967151464536	0.124253829571648	3.38060873701655	27.2777604553946
gene:Smp_312580	0.158045695114809	0.841954304885191	0.670917977226114	0.670780276877171	851.069838038218	1268.78079092849
gene:Smp_312610	1.88157267544398e-11	0.999999999981184	0.228856557415204	0.22632134565419	36.5383138920938	161.478585119753
gene:Smp_312620	0.656755279933779	0.343244720066221	1.4183772928029	1.42819862489305	32.2903494075051	22.6061465530916
gene:Smp_312630	0.00428480523967989	0.99571519476032	1.26590201444503	1.26606271864724	1112.1583076815	878.436455535649
gene:Smp_312640	0.999999999999999	7.38014366665286e-16	0.715656340423503	0.712183912931504	30.9516019224407	43.4641663778897
gene:Smp_312660	0.488339885194513	0.511660114805487	1.08971610288553	1.08978462236861	757.551505263009	695.137912453084
gene:Smp_312720	1	2.16547026697332e-17	1.04809701846506	1.04813156081355	774.813872164667	739.232954923763
gene:Smp_312730	4.44052075998513e-07	0.999999555947924	0.211180399966065	0.209450569483753	50.6980130380153	242.090144024428
gene:Smp_312760	0.93342358377453	0.06657641622547	1.07720288036339	1.0772561097099	829.501164536225	770.012241748627
gene:Smp_312770	0.951507051044063	0.0484929489559374	1.0545598897799	1.05458982946211	1020.29679074745	967.48158985143
gene:Smp_312820	0.0479900500016932	0.952009949998307	1.79046096916306	1.79128665593149	910.429510338189	508.25008630358
gene:Smp_312830	3.89455134808259e-12	0.999999999996105	0.53828575892599	0.537714086535329	230.557646357779	428.782274800541
gene:Smp_312850	0	1	2.24384402954596	2.25097508973869	208.440726457069	92.5946349456794
gene:Smp_312860	0.999999999999999	1.20837025208283e-15	0.381258291801887	0.0112632975167721	0	0.877839461321969
gene:Smp_312870	6.0988658567851e-11	0.999999999939011	1.84295072888574	1.84565387833091	305.554779220566	165.549091446171
gene:Smp_312880	3.19603862264373e-08	0.999999968039614	1.27470027371403	1.2748281922918	1453.43308356827	1140.0989906518
gene:Smp_312900	0.999999999999998	1.83035095629869e-15	0.450608307762976	0.400460624251344	2.31922762370414	5.80637115523805
gene:Smp_312910	0.0355761778587039	0.964423822141296	1.84979934274543	1.85315231790265	249.3449953058	134.547204443946
gene:Smp_312920	8.03370703295059e-10	0.999999999196629	0.67040500093316	0.670336373479162	1709.20388491722	2549.77538020562
gene:Smp_312950	0.887927975362531	0.112072024637469	1.11390808364459	1.11396521375003	1179.17528083985	1058.53766942879
gene:Smp_312990	1.01923873385701e-06	0.999998980761266	1.5081105333186	1.50845316244462	1187.63501437966	787.316410887656
gene:Smp_313100	1	3.44965015003741e-16	1.65866908119687	1.79020817093967	4.7492320530248	2.64847968425186
gene:Smp_313110	0.023384398811409	0.976615601188591	0.295042501966644	0.289117938678242	18.2542788994945	63.1624167064596
gene:Smp_313210	0.0026098657071999	0.9973901342928	0.814308824483456	0.814237550020297	1126.22582495711	1383.1684408973
gene:Smp_313300	5.22784438169444e-05	0.999947721556183	0.315649726489277	0.301996458299558	8.02645605570431	26.601093722605
gene:Smp_313310	1	1.22699366776687e-16	0.804927004899837	0.791686602326708	6.18255907086123	7.81198290669788
gene:Smp_313320	0.0182510100206009	0.981748989979399	0.822815706429612	0.82263857498429	436.867346829591	531.058393963819
gene:Smp_313330	3.44884250047528e-08	0.999999965511575	0.629145475930078	0.628234123945023	135.71500313065	216.032074057294
gene:Smp_313440	0.295379819342549	0.704620180657451	2.14208301953254	2.70258315006891	2.91362671481551	1.07178973688227
gene:Smp_313450	1.39632749807106e-12	0.999999999998604	1.71889607869245	1.71912554736698	2859.36557061997	1663.26326994786
gene:Smp_313490	0.833135449705193	0.166864550294807	0.84196423276819	0.841420662765463	129.867518008325	154.345037564042
gene:Smp_313500	0.641231105165598	0.358768894834402	0.972761788555627	0.950400248115007	0.604616634916992	0.636692418416349
gene:Smp_313530	1	3.26764069653244e-16	0.752389106182152	0.665989764782964	1.00332269891626	1.51152893707981
gene:Smp_313540	0.525895971982523	0.474104028017477	0.497371817587862	0.458676193313448	3.15309385438605	6.886136970912
gene:Smp_313560	0.929675029457631	0.0703249705423685	1.376008617576	1.37606850986215	4586.55829430236	3333.08588979826
gene:Smp_313630	0.999999999999999	5.49622278920066e-16	0.629198312156628	0.407466422166461	0.35176476876306	0.877839461321969
gene:Smp_313640	0.999988798805552	1.12011944474928e-05	0.753119979365987	0.752872883337486	399.348318901751	530.435879696709
gene:Smp_313710	0.999999999999998	2.0526997859673e-15	1.66970247160236	37.2248759713198	0.362248759713198	0
gene:Smp_313730	0.226942213609452	0.773057786390548	1.14243908747796	1.14252787604445	973.095313541475	851.702534936533
gene:Smp_313750	0.767129412984194	0.232870587015806	1.12392156229582	1.12408017582833	466.246427432412	414.779298360173
gene:Smp_313760	0.692758023355561	0.307241976644439	1.12909433936495	1.1398900985339	7.22665541228804	6.33855537529071
gene:Smp_313810	1	6.50791154015319e-17	0.933795305538245	0.933747374034833	684.717906741078	733.301734824257
gene:Smp_313820	0.282489487045391	0.717510512954609	3.29005393605358	3.78208884246824	9.33549746287031	2.46098834853687
gene:Smp_313830	8.89186035379907e-06	0.999991108139646	0.169506024515742	0.168953185636647	134.738889259591	797.541633914638
gene:Smp_313840	0	1	2.57888344558533	2.58243973840805	608.690494284454	235.697530840463
gene:Smp_313980	0	1	3.73659639779721	3.7410834475433	1211.33586898716	323.785468872161
gene:Smp_313990	0.374349662047902	0.625650337952098	2.09513991939037	2.12798491765901	37.6594962597295	17.6919564129099
gene:Smp_314000	0.999999999999998	1.72905053539145e-15	1.65032033580947	36.176476876306	0.35176476876306	0
gene:Smp_314010	0.999999999999997	2.92230771151103e-15	0.514994550993017	0.0192525473148629	0	0.50941178673432
gene:Smp_314020	0.999999999999999	1.39813490535568e-15	3.09572135365628	114.359662425917	1.13359662425917	0
gene:Smp_314030	0	1	0.00758869893697071	0.00725881621333929	11.5836138353676	1597.16693555354
gene:Smp_314110	0.87237526478681	0.12762473521319	1.60754366472346	1.60798285490346	1180.92825099871	734.412165881622
gene:Smp_314120	2.09114051271664e-05	0.999979088594873	1.95413048599104	1.95558271655438	682.123362011885	348.803351763388
gene:Smp_314130	0.999999999999986	1.43913602982573e-14	1.33543445809276	1.33800991677711	92.5095090742648	69.1371026590883
gene:Smp_314140	0.000295343451603425	0.999704656548397	0.62876479343871	0.627815271423169	130.305745760828	207.560206862634
gene:Smp_314150	0.95707993592559	0.0429200640744101	1.0116645234551	1.01166768284121	1982.99163841225	1960.12144636893
gene:Smp_314170	1	1.79450883702411e-17	1.02426562488211	1.0243215593442	235.912427193141	230.310669364984
gene:Smp_314200	1.44759153219987e-07	0.999999855240847	0.735616939635563	0.735550136069825	1545.48342538159	2101.12947315602
gene:Smp_314210	1	8.18864630596868e-17	0.864548265076288	0.861270557004036	18.8862141742955	21.9299281917018
gene:Smp_314220	0.306947686933264	0.693052313066736	0.911189778807181	0.911154558298281	1219.76654364814	1338.70529537893
gene:Smp_314240	0.000960075622915446	0.999039924377085	2.04996627260952	2.06423272456506	80.6464177971655	39.0633161224154
gene:Smp_314250	0	1	0.0717140839187012	0.06630623924217	6.03272525797903	91.1235845169745
gene:Smp_314280	0.823318770081307	0.176681229918693	0.864397653897927	0.863126162927913	48.8607613406042	56.6106464821132
gene:Smp_314290	0.106444601984399	0.893555398015601	1.2585182764927	1.25933755372546	210.961320126338	167.51563242653
gene:Smp_314310	0.999999999999828	1.72389573634953e-13	0.891193646190895	0.891125010891517	749.998625508007	841.632436629255
gene:Smp_314320	6.38543551367832e-10	0.999999999361456	0.519313383005683	0.519017297078246	447.339541526172	861.906441021292
gene:Smp_314360	0	1	0.00686205606302729	0.000127721558488147	0	78.2853177080751
gene:Smp_314500	0	1	2.02692493364373	2.02812981107814	917.714819200787	452.488067030992
gene:Smp_314620	0	1	0.442702239313959	0.441692151937267	129.370533470219	292.910154688633
gene:Smp_314630	0.910030576309555	0.0899694236904446	0.978697386989178	0.978560349998584	80.7513519428985	82.520783045742
gene:Smp_314640	0.00558932940659707	0.994410670593403	0.510699915677852	0.51063274194039	1974.70914627844	3867.19040468725
gene:Smp_314650	0	1	1.49871333577402	1.49883081093006	3378.13637532929	2253.84437148378
gene:Smp_314660	0.999999999999999	6.0016209536861e-16	1.79906325406864	2.88967655090117	1.11403673671989	0.378983582390684
gene:Smp_314730	0.65931098054734	0.34068901945266	1.16976867358099	1.17091232514953	92.2703224667631	78.8006167171643
gene:Smp_314740	0.0910553751864723	0.908944624813528	0.83622072811766	0.836097263803358	588.827133579903	704.258700630973
gene:Smp_314750	0.000581928163665091	0.999418071836335	1.62576882143721	1.62671774724745	569.517588748309	350.098425208984
gene:Smp_314790	0.99178862288047	0.00821137711953047	1.08074336889066	1.08074871035416	8673.44694926857	8025.40503512529
gene:Smp_314800	1	1.82914181773424e-16	0.830276358537107	0.812691750472164	4.15443799225224	5.11425281766765
gene:Smp_314990	1	5.46157643375724e-17	1.02732348775818	1.02788994197291	26.3132094428453	25.5989765722595
gene:Smp_315000	0.865640694682767	0.134359305317233	0.892154947554315	0.891503888137856	78.3913865671203	87.9328431107379
gene:Smp_315010	0.931519894749794	0.0684801052502057	1.07303032696727	1.07306004332769	1400.06903375124	1304.74367381066
gene:Smp_315040	3.32067706665384e-13	0.999999999999668	0.450226428653551	0.4492414292499	133.111619322864	296.315340129778
gene:Smp_315050	0	1	0.722182659272966	0.721997853010346	576.224786154859	798.101495418259
gene:Smp_315060	0.0768033996168725	0.923196600383127	0.715507053722398	0.715452529329916	1981.89298378793	2770.12904143179
gene:Smp_315070	0.193759946765399	0.806240053234601	1.64016964249114	1.64500149957288	115.699280790215	70.3299242008341
gene:Smp_315110	0.999999999999999	1.32143680495287e-15	1.17609659327566	1.17658367036106	225.82797589316	191.93382990532
gene:Smp_315230	0.832760781831381	0.167239218168619	1.14991567086968	1.15006329726076	620.038517990136	539.132949320249
gene:Smp_315360	1.55880974794798e-10	0.999999999844119	0.572433864672906	0.572198742905157	552.421280552844	965.443502655476
gene:Smp_315420	0.233647300832553	0.766352699167447	1.3021581301331	1.3021944875384	5745.62661889086	4412.26226337913
gene:Smp_315480	0.00876243533992793	0.991237564660072	0.159596134729781	0.156386076585982	21.72672580281	138.983996635366
gene:Smp_315490	0.999999999999996	3.83386293451826e-15	0.876601255476451	0.876434130836265	343.556205400631	391.994593742614
gene:Smp_315500	0	1	2.47653873228035	2.48236487474389	333.992918487035	134.540291895141
gene:Smp_315510	0.209851646082553	0.790148353917447	4.84420895631192	5.06826290226938	46.1572944604905	9.09909622305079
gene:Smp_315560	0.896079997750968	0.103920002249032	0.851473271472117	0.850204916866448	52.8477214256722	62.1605666211469
gene:Smp_315570	0.00493820928585187	0.995061790714148	0.588998660598578	0.5858582654865	40.6973101799622	69.473205372478
gene:Smp_315580	0.90073815478766	0.0992618452123404	1.05828990911025	1.05835491022051	503.867345728688	476.084872204736
gene:Smp_315600	0.9360764033078	0.0639235966922005	1.17412917527949	1.17523672397037	98.0868290960871	83.4598466234795
gene:Smp_315610	1	1.86008560346402e-16	0.878182243580491	0.877306626302094	64.7890417933368	73.8513386136943
gene:Smp_315650	0.753077894120175	0.246922105879825	0.710638491672457	0.667011878496377	2.33878751124342	3.51135784528788
gene:Smp_315690	0.471484527988386	0.528515472011614	2.29869282087027	2.41442033663941	14.3747921222734	5.94786570547831
gene:Smp_315700	0.932042925962591	0.0679570740374094	1.10193596755405	1.10198666476179	1176.35108389333	1067.48121519326
gene:Smp_315710	2.62356358859961e-10	0.999999999737644	0.820515529127072	0.820470841984391	1749.5480004252	2132.37290856713
gene:Smp_315720	0.999999999999885	1.14638496094729e-13	0.70158858535603	0.699969658028962	68.4896248275044	97.8508487407753
gene:Smp_315730	0.969297638889685	0.0307023611103148	1.01537668809653	1.01537883774765	3856.05043129621	3797.64688228235
gene:Smp_315740	1	8.55712182362274e-18	0.993698250615923	0.993696193304601	1615.96872655776	1626.22016717385
gene:Smp_315750	0.867017748097911	0.132982251902089	0.89850347660921	0.898493772990646	4989.44858095524	5553.12651684839
gene:Smp_315760	1	6.60821799726314e-17	0.9215827763238	0.920973105381197	62.8803213688264	68.2768164133802
gene:Smp_315770	8.58317843444034e-06	0.999991416821566	0.80466080024888	0.804555978905616	795.996933199438	989.364206481187
gene:Smp_315780	0.882023464843187	0.117976535156813	1.17697632322238	1.17700610695439	3713.08165302237	3154.68191798022
gene:Smp_315790	0	1	0.620520327932111	0.620330805198023	659.424178028442	1063.02632272129
gene:Smp_315800	3.25029203551708e-09	0.999999996749708	1.64843307273136	1.64884036740769	1393.6471136234	845.22471232968
gene:Smp_315810	0.966713081893248	0.0332869181067519	1.02076911952185	1.02077270549008	3138.7752043807	3074.90098409978
gene:Smp_315820	0.723934319400893	0.276065680599107	0.788199650272239	0.787394012893097	109.890602572848	139.565105694598
gene:Smp_315830	0.000842956206763779	0.999157043793236	0.747085458358656	0.746611251452524	211.397970364811	283.146689580446
gene:Smp_315840	0	1	2.58161578637915	2.58566681436686	535.946089187755	207.269641061949
gene:Smp_315850	0.000182189391632281	0.999817810608368	1.32036584681225	1.32055816843359	1167.86546813969	884.370178061369
gene:Smp_315860	0.0747045662582723	0.925295433741728	11.4214601162336	14.1398465767136	28.7694818149502	2.02534611629706
gene:Smp_315870	0.706513731764582	0.293486268235418	0.735622543206301	0.73542089507254	511.892297885365	696.057111113115
gene:Smp_315880	0.00117635481253064	0.998823645187469	0.719346461568456	0.718628587276081	149.148329546648	207.549693821845
gene:Smp_315890	2.99760216648792e-15	0.999999999999997	1.75708904859403	1.75826441136047	601.274656117251	341.966242158028
gene:Smp_315900	0.941305853188817	0.0586941468111827	1.25741807947219	1.25743151159586	12793.7913927792	10174.5412775818
gene:Smp_315910	0.236943907680341	0.763056092319659	1.25850996457011	1.25857649228466	2596.41152038205	2062.97269219126
gene:Smp_315980	0.923316202663846	0.0766837973361541	0.944280540959966	0.944246804446898	827.957181366519	876.844628966956
gene:Smp_315990	1	8.85758101024551e-17	0.984248287803476	0.983512712384827	11.1715352874795	11.3589789127041
gene:Smp_316000	0.0860425926822024	0.913957407317798	0.721149865486178	0.720731397715852	254.968279153163	353.767121353729
gene:Smp_316020	0.650241639922462	0.349758360077538	1.23718287066406	1.23739213886205	744.564810422749	601.71906149823
gene:Smp_316030	0.992197757531491	0.00780224246850938	1.08899001768442	1.08916137213461	300.292561130312	275.709070482419
gene:Smp_316080	0.60087747475815	0.39912252524185	0.841169425277812	0.840225166403898	75.0242625061931	89.2925649628351
gene:Smp_316090	0.0122193413359453	0.987780658664055	1.5168424443891	1.51794867033517	376.51370013927	248.03771564254
gene:Smp_316100	1.04864333971832e-06	0.99999895135666	0.618441618529399	0.618102262824137	368.956619248816	596.924587430551
gene:Smp_316110	0.121277460339523	0.878722539660477	0.655086957200352	0.654746674459422	352.331579449495	538.124202423248
gene:Smp_316120	0	1	0.462154414634474	0.461861292354782	449.916160572027	974.148622988508
gene:Smp_316130	0.83636174697692	0.16363825302308	1.18024531902829	1.18060086052154	317.748881948988	269.140135811874
gene:Smp_316140	0	1	0.0297847194032001	0.0295027991025515	53.8946068556333	1827.09144445147
gene:Smp_316150	2.3038893238736e-06	0.999997696110676	0.0216556547564479	0.000409050464164978	0	24.4368613925513
gene:Smp_316160	0	1	0.0210086659808787	0.0209157061656576	116.933753246323	5591.18315982446
gene:Smp_316170	0	1	0.0443159906710305	0.0351069676347994	1.9242605726772	55.0862017796116
gene:Smp_316180	0.999999999956338	4.36622898324501e-11	1.35400954037287	1.35503818030108	247.574824160838	182.704279021884
gene:Smp_316200	0.188244065073154	0.811755934926846	0.516911271184323	0.507887958817448	14.4260949530234	28.4137787141795
gene:Smp_316210	0.747479531723604	0.252520468276396	1.17297804004752	1.20310349501839	3.65759393840918	3.03844425570646
gene:Smp_316220	0.00123806857160835	0.998761931428392	2.50261797193429	2.56109227115244	34.9305453506341	13.6328295630722
gene:Smp_316230	0.993489963604145	0.00651003639585475	1.110637250583	1.11314915924922	26.0198576769713	23.3739800000635
gene:Smp_316240	0.998762544000191	0.00123745599980857	1.07452565548139	1.07710343053095	16.5225215803715	15.3390566567241
gene:Smp_316250	0.806351786675014	0.193648213324986	1.3307374742036	1.42185738115866	2.72997799607078	1.91704137023784
gene:Smp_316260	1.21617501402937e-07	0.999999878382499	0.502674496849776	0.500897155501161	74.4013788306414	148.546201634227
gene:Smp_316270	0.305404677558944	0.694595322441056	1.21951628496537	1.2195957348535	1788.98963327566	1466.86921427551
gene:Smp_316290	1	1.53743292263207e-16	1.21262960830429	1.21411910701551	92.0065193914643	75.7787087516932
gene:Smp_316320	0.295516484007085	0.704483515992915	2.01756494671047	2.07380846423233	19.9095355033208	9.59529183233635
gene:Smp_316340	0.895638732742867	0.104361267257133	1.14354856811628	1.1436648808817	749.351141796607	655.217903141426
gene:Smp_316360	0.999999999999997	2.81309806854816e-15	1.48180033928227	27.0610618498704	0.260610618498704	0
gene:Smp_316380	0.999999995413361	4.58663929600164e-09	2.0907095741167	2.11015703596978	62.8221432165912	29.7660508557198
gene:Smp_316390	0.562528990859159	0.437471009140841	1.19985270249535	1.20047112026106	205.958442602698	171.563009234831
gene:Smp_316430	0.999999999999999	8.75056495334856e-16	2.8251852013406	6.4858859566871	1.70685223644238	0.25470589336716
gene:Smp_316440	0.0317969658212061	0.968203034178794	0.4794530455012	0.478418158568552	127.750193924694	267.037125274169
gene:Smp_316450	0.0495737477677878	0.950426252232212	0.604428466240953	0.601682685101568	46.0100968083461	76.4756592151686
gene:Smp_316460	0.0573815487636112	0.942618451236389	1.59284272438012	1.59306358638391	2270.23379657117	1425.07046507069
gene:Smp_316480	1	6.92526290613391e-17	0.959420969996661	0.958192097427002	16.7884146261987	17.5213641923231
gene:Smp_316490	0.944430104383718	0.0555698956162821	1.03636528135533	1.03639348551529	709.43602187341	684.523463195858
gene:Smp_316530	3.59712259978551e-14	0.999999999999964	0.318113769217084	0.316809080233458	87.8969974709845	277.466256066289
gene:Smp_316540	0.842717093556259	0.157282906443741	0.846627795946266	0.846157316461333	146.436157915289	173.062022266183
gene:Smp_316550	0.799790611121723	0.200209388878277	1.64746987101378	2.18149790487819	1.39420724275787	0.633689475757844
gene:Smp_316570	0.000357924405948729	0.999642075594051	2.36704732945429	2.42204279474181	31.9538720056322	13.1870715278132
gene:Smp_316580	0.00105092398034123	0.998949076019659	0.421749351768274	0.41142291320651	12.2213653380768	29.7194218320248
gene:Smp_316610	0	1	0.0340694791298635	0.0276729082972904	2.20857635371338	80.1614199996324
gene:Smp_316620	0.00269732745149498	0.997302672548505	0.733674141719697	0.733424553797811	415.485300501302	566.50403112943
gene:Smp_316630	0.896747915550123	0.103252084449877	0.950157219882872	0.950065205823957	273.21622597217	287.576814354717
gene:Smp_316640	9.86133164015968e-09	0.999999990138668	0.494024553283674	0.493177966133293	156.478466894695	317.296282195909
gene:Smp_316650	0.999999999999996	3.86804196815438e-15	0.244200006346165	0.00593782413599573	0	1.67411858804961
gene:Smp_316660	0.897187704098372	0.102812295901628	1.08442781080055	1.08453902974114	437.0820028179	403.010998628539
gene:Smp_316680	0.00149468430949973	0.9985053156905	1.68337331779057	1.68410065307159	840.053872649577	498.810466055519
gene:Smp_316690	0.000639383082020495	0.99936061691798	0.193196850551865	0.192159160158166	79.3098311376994	412.771941138853
gene:Smp_316700	0.998795773843564	0.00120422615643597	1.13838859604111	1.13889554184226	165.050655895661	144.920460987372
gene:Smp_316710	0.00122377677154972	0.99877622322845	1.35395219405231	1.35426439452379	815.136024949532	601.900548815817
gene:Smp_316720	0.467109869599811	0.532890130400189	1.26901355078135	1.27004601168951	175.677513101873	138.321612780045
gene:Smp_316730	2.35675614126407e-05	0.999976432438587	1.44787203448388	1.44843043417797	616.76578671749	425.813548141288
gene:Smp_316750	4.31098752640136e-06	0.999995689012474	0.645549641143473	0.645383510377335	731.035011466773	1132.71960915806
gene:Smp_316760	1	2.25097311428163e-16	1.07513018583328	1.09772057074296	1.92822207471351	1.75567892264394
gene:Smp_316770	0.113892045159907	0.886107954840093	0.702243028204811	0.700334561475648	58.0001255766375	82.8220188202715
gene:Smp_316780	1	2.93553146581277e-16	0.684363416793925	0.67049840425159	8.09374405019686	12.0761496445204
gene:Smp_316790	0.999999999999908	9.17810730744933e-14	8.03754189023075	381.667673969623	3.80667673969624	0
gene:Smp_316800	0.00401565992930852	0.995984340070691	0.39029526885868	0.384649272975784	22.0428551203504	57.3223717727105
gene:Smp_316810	0.0152778597513064	0.984722140248694	0.502878123142305	0.501875728379671	132.132092628662	263.286440047597
gene:Smp_316820	0.823056112472516	0.176943887527484	1.03171994219448	1.03193561614784	80.5664613047795	78.0728377700222
gene:Smp_316850	1	4.35819198828417e-16	0.487150944640541	0.428701255582938	1.98702274248036	4.64830859245993
gene:Smp_316860	1	2.8062492026102e-16	0.565111784905366	0.491739472626377	1.53739576820803	3.13677965538011
gene:Smp_316890	0.999999999999999	6.29790558410429e-16	2.08629529392716	4.05649907206515	1.17743277502434	0.282723541637548
gene:Smp_316910	0.00116073479272194	0.998839265207278	0.348847590245796	0.347712096868521	105.851671512528	304.442081092124
gene:Smp_316920	0.999999999999999	5.88133288995765e-16	1.25371609382919	1.60000425580087	0.612375387261764	0.378983582390684
gene:Smp_317010	0	1	0.0214310890049494	0.0140609783660324	0.981183005629684	70.4817524106376
gene:Smp_317020	6.92017227075237e-05	0.999930798277292	1.5121604137696	1.51334136089089	348.434294879965	230.238312697169
gene:Smp_317040	0.999999999999995	5.08855136781806e-15	2.09663274675918	2.22161658437886	10.3389756241635	4.64830859245993
gene:Smp_317050	1.30229879102828e-07	0.999999869770121	1.41909995800259	1.41947007281487	853.342160035554	601.166577357013
gene:Smp_317120	0.128242716358314	0.871757283641686	0.287174327182552	0.285067124860494	51.1870729943101	179.586552985073
gene:Smp_317130	1.15317843052409e-06	0.999998846821569	0.633033659318913	0.632922611145645	1110.40756746412	1754.41865827493
gene:Smp_317140	1	3.75405802393714e-16	0.562515181497905	0.454216061379363	0.964140156024824	2.13466250503462
gene:Smp_317150	0.390773362975488	0.609226637024512	1.57904145835454	1.62035184190243	12.0481493863047	7.43168585765141
gene:Smp_317160	0.574664765468561	0.425335234531439	0.989410055552875	0.983173238541943	0.876301795586703	0.891470626785061
gene:Smp_317200	0.999999999999997	2.81309806854816e-15	1.48180033928227	27.0610618498704	0.260610618498704	0
gene:Smp_317210	0.01358962051499	0.98641037948501	1.48616295559177	1.48732454998612	330.476712562739	222.192149870937
gene:Smp_317220	0.897824631330809	0.102175368669191	1.21406837538934	1.21444648211468	365.027425326472	300.569260348173
gene:Smp_317230	0.942007709825838	0.0579922901741624	1.10359847852781	1.10364349909471	1348.30736502729	1221.68646822844
gene:Smp_317240	0.11166030858628	0.88833969141372	0.394792429798459	0.39406647688632	174.405987671612	442.595494001277
gene:Smp_317250	0.475490576284715	0.524509423715285	1.47986194650374	1.48007360608855	1781.47670627227	1203.63737195758
gene:Smp_317370	0.562405392052614	0.437594607947386	0.732243177595695	0.731826299997831	249.541911673143	340.98882946798
gene:Smp_317400	0.999999999999982	1.78740321382712e-14	0.893568066334725	0.134359465221085	0	0.0644272090064163
gene:Smp_317420	0.170333267456481	0.829666732543519	1.31740236087069	1.31742895848911	8346.70351671558	6335.59805152483
gene:Smp_317430	0.726240504885385	0.273759495114615	1.19955892778644	1.19972792670718	752.116515307145	626.90423493947
gene:Smp_317470	0.561154986498832	0.438845013501168	0.831637742182247	0.76834449712115	1.07508626007904	1.40223925484553
gene:Smp_317480	1	4.75791919699412e-16	0.766874017326516	0.571387756191253	0.35176476876306	0.623133567954809
gene:Smp_317490	0.548765978691965	0.451234021308035	0.595917378262227	0.57093285299445	4.89235781066208	8.57657508488084
gene:Smp_317500	0.999999999999999	9.06163869276248e-16	0.464681917011202	0.0157944555558832	0	0.623133567954809
gene:Smp_317510	1	3.29015597052565e-16	1.31195176740203	1.44268692547832	1.81762904205889	1.25682304371265
gene:Smp_317540	1.72839717649254e-06	0.999998271602824	1.63968318372637	1.64052814550208	659.364970114185	401.91847158522
gene:Smp_317550	0.91718984088999	0.0828101591100097	0.950428775374538	0.950376666446972	479.982198073566	505.044695700852
gene:Smp_317600	0.00356788041463918	0.996432119585361	0.670134973370522	0.669993328377278	828.363931171541	1236.3813132954
gene:Smp_317620	0.999999999999406	5.93470820202176e-13	0.413624758046825	0.397489904278805	7.65933299029512	19.2844095126395
gene:Smp_317630	1	1.73126486755029e-16	0.796142836142648	0.789339684163204	12.5474264422512	15.8987737436685
gene:Smp_317640	0.875343679381907	0.124656320618093	1.07983392300917	1.08009865163106	172.920220979955	160.095950247057
gene:Smp_317660	0.999999999999998	1.84686419719878e-15	0.322380743849441	0.00871877020408787	0	1.13695074717205
gene:Smp_317670	0.308634996352653	0.691365003647347	0.665649704804443	0.663231615881254	48.6772858097646	73.3991750814269
gene:Smp_317690	0.000723260722296226	0.999276739277704	0.127520534236503	0.1092633267994	2.76214654273156	25.3612441670483
gene:Smp_317700	0.999999999999999	9.21422456770773e-16	0.682377808817797	0.420405535106973	0.260610618498704	0.633689475757844
gene:Smp_317720	0.375538858325561	0.624461141674439	0.350963475988254	0.341129738119138	11.9433872920552	35.0305900053207
gene:Smp_317730	0.79249822954488	0.20750177045512	0.905524742132778	0.900802057939958	9.55708100085455	10.6106251601306
gene:Smp_317740	0.000653006099682107	0.999346993900318	2.95506576452598	2.9777977594143	135.959005277614	45.6509267193343
gene:Smp_317750	0.00151707323362449	0.998482926766376	0.238280079869357	0.20352781817183	2.35841016659558	11.6267884639535
gene:Smp_317760	0.744020711448948	0.255979288551052	0.779213928539781	0.776317510636102	31.4074354415754	40.4598271147233
