	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean
transcript:Smp_246340.1	1.51637591372378e-11	0.999999999984836	3.60628381750315	3.62193061130703	260.398475050895	71.8876984920544
transcript:Smp_246350.1	0	1	10.7768186760676	10.9892310251998	218.315137680863	19.8571897223941
transcript:Smp_246360.1	0.814519244059556	0.185480755940444	0.965826846214913	0.965816286188936	1349.05613104941	1396.80443597597
transcript:Smp_246380.1	0.452386833475657	0.547613166524343	1.06322160416839	1.06386325217357	45.2352623810652	42.5192087950448
transcript:Smp_246380.3	0.999999326850987	6.73149012672513e-07	4.6958785828496	5.19839820732027	16.4926182493889	3.16455831416498
transcript:Smp_246400.1	0	1	4.80587771608875	4.81636777556141	754.239727897449	156.591356674747
transcript:Smp_246410.1	0	1	2.42725920831085	2.42814775832913	1683.49621838105	693.319395876433
transcript:Smp_246410.2	0.0216867847445865	0.978313215255413	1.36574091239958	1.36586252587868	1773.02562272875	1298.09693912122
transcript:Smp_246430.1	9.99200722162641e-16	0.999999999999999	1.8970585943884	1.8982599505456	611.809561274618	322.295467751541
transcript:Smp_246430.2	0.463155395795901	0.536844604204099	0.941708007602093	0.941160022337991	43.203767531736	45.9054304327399
transcript:Smp_246430.3	2.1380088286671e-05	0.999978619911713	5.65020174066377	5.82694956744127	66.16251048514	11.3462868048294
transcript:Smp_246440.1	0	1	0.565717698190423	0.565667408656773	2108.49347142509	3727.45147145354
transcript:Smp_246450.1	0	1	0.461149439670237	0.46102391671971	854.244540954498	1852.94059534593
transcript:Smp_246460.1	0	1	7.26365163318181	7.38444899722835	165.26488878008	22.3714788133974
transcript:Smp_246470.1	2.04242269745691e-05	0.999979575773025	1.52128217510534	1.52220294636757	371.963770619042	244.355425455707
transcript:Smp_246500.1	0.421234719702258	0.578765280297742	1.15939759811544	1.15970698054965	257.891003772357	222.374626546029
transcript:Smp_246500.2	0	1	15.6459269959636	16.4911769689115	123.329445615371	7.46911721812734
transcript:Smp_246510.1	6.30466035348443e-05	0.999936953396465	2.019617314676	2.02163740467958	440.431656203068	217.853824236511
transcript:Smp_246510.2	0.584601694491103	0.415398305508897	0.856512014669855	0.85644319269838	770.725975135559	899.916558709884
transcript:Smp_246520.1	4.74334460598413e-09	0.999999995256655	1.89900386017474	1.90407812756657	145.60013758543	76.4627746605235
transcript:Smp_246530.1	0.787744505150064	0.212255494849936	0.985742166927402	0.985736147080315	1007.72742830025	1022.30964535855
transcript:Smp_246540.1	0	1	9.27566613150235	9.36039580248403	394.61109288727	42.1485904286811
transcript:Smp_246550.1	0	1	52.6351755419911	54.1850736026048	779.175444188949	14.3700754042252
transcript:Smp_246550.2	0	1	3.02323020679963	3.02812052509456	540.744286639572	178.56753090019
transcript:Smp_246550.4	0	1	8.34790489130978	8.62860647972666	97.4840157646549	11.2889294382264
transcript:Smp_246550.5	0.999999999982333	1.76669910125951e-11	8.89665440565864	349.745456524536	3.48745456524536	0
transcript:Smp_246560.1	1.00022690352475e-07	0.99999989997731	0.560011186769482	0.559119707152998	119.101490012889	213.023968377537
transcript:Smp_246570.1	1.90438323555142e-07	0.999999809561676	0.820932094276622	0.820837724185649	672.284144419929	819.024170349457
transcript:Smp_246600.1	0	1	25.1021905317092	25.4747310381109	711.385743796757	27.9155448362728
transcript:Smp_246600.2	0	1	10.1826620344995	10.870702182143	62.6125947202326	5.75067614317509
transcript:Smp_246610.1	0	1	9.65070219022227	9.6786354715701	1293.77520107237	133.66433920543
transcript:Smp_246610.2	0	1	5.49315361664374	5.5017631375912	1239.33668501974	225.253548070948
transcript:Smp_246620.1	0.176022486559705	0.823977513440295	1.95391288577648	1.95875005790707	166.720416895834	85.1108229568533
transcript:Smp_246620.2	6.31716901011714e-14	0.999999999999937	25.9380011665858	26.1255695260861	1499.28284319415	57.377948679822
transcript:Smp_246620.3	0.644478803601161	0.355521196398839	0.859293594628673	0.859266947034349	1958.39543986355	2279.14835308543
transcript:Smp_246630.1	0.999999999996846	3.15444472211877e-12	1.7108108276148	1.74629278012011	15.0901834424134	8.63699414343038
transcript:Smp_246650.1	0	1	25.1163550046049	25.7844305329856	401.745923712236	15.5713378619425
transcript:Smp_246660.1	0.438509534128596	0.561490465871404	1.14828867916282	1.15318314164404	15.0706450542882	13.0674067966242
transcript:Smp_246670.1	4.81334894164576e-09	0.999999995186651	1.33580342026964	1.33601511081876	914.763671203385	684.693087409526
transcript:Smp_246680.1	0	1	0.650317764759379	0.65019431938362	794.977966298253	1222.6828821093
transcript:Smp_246680.3	0.284147774890171	0.715852225109829	0.779174076560079	0.770923960949037	8.8967693350619	11.5433694452788
transcript:Smp_246680.4	0.572150354713072	0.427849645286928	1.00382445457067	1.00383516744499	154.673696972801	154.082725568192
transcript:Smp_246690.1	0.00443348591397508	0.995566514086025	1.45337664114323	1.45515520512936	160.099685352965	110.019284016292
transcript:Smp_246690.2	2.43027820090447e-13	0.999999999999757	14.4027197569325	16.1034842440887	54.7656135581472	3.39147589974227
transcript:Smp_246700.1	0	1	2.07356635531996	2.07421051329312	1492.12451904972	719.364677491501
transcript:Smp_246710.1	0	1	3.35900533856157	3.36397094796988	689.796441153863	205.047193365523
transcript:Smp_246770.1	0	1	0.0316588669724548	0.0316285430889822	435.944724781715	13783.5754011745
transcript:Smp_246790.1	0.999999999998258	1.74227880664817e-12	0.644379030759373	0.509455885570441	0.569597000223349	1.12767848530078
transcript:Smp_246790.2	0	1	346.850385733579	15275.031819781	152.74031819781	0
transcript:Smp_246790.4	3.17667782958608e-05	0.999968233221704	12.711618853636	13.5517472681237	81.5327193874447	6.00713696205424
transcript:Smp_246790.5	0	1	32.8930221733943	33.3653023875577	972.534828548003	29.1383894631411
transcript:Smp_246790.6	0.00106272327189794	0.998937276728102	0.300858141983163	0.295475852852381	16.556810924153	56.058239635236
transcript:Smp_246790.7	0	1	4.82721349032552	4.8593943873625	249.441046986692	51.3237727095011
transcript:Smp_246800.1	0.761103281032273	0.238896718967727	1.02608950762029	1.02610308727327	850.906305458482	829.259803407063
transcript:Smp_246800.2	0.310662610889099	0.689337389110901	1.66849909997871	1.74215589672414	6.81485854705013	3.90747865956383
transcript:Smp_246800.3	0	1	3.66224487536183	3.6647744861541	1664.78280363449	454.258826069448
transcript:Smp_246800.4	0.218503218204652	0.781496781795348	0.694849298101569	0.597457356561131	0.798010311138023	1.34241503391774
transcript:Smp_246820.1	0	1	42.4216367129428	44.7624225976341	341.888967183988	7.62808005338073
transcript:Smp_246840.1	0	1	0.322767699581436	0.322729479635708	2468.32940009929	7648.31330435234
transcript:Smp_246850.1	0.236971634748311	0.763028365251689	0.97665974006215	0.973616130662539	3.21272444061799	3.30005653986541
transcript:Smp_246870.1	1.03994790556783e-09	0.999999998960052	0.583603806996197	0.583182963280385	249.053090289939	427.065387951951
transcript:Smp_246880.1	0	1	3.38683045683391	3.40253589461015	223.189326740833	65.5879344977364
transcript:Smp_246890.1	0.999980623855599	1.93761444011639e-05	0.766075553574084	0.765858257093843	355.858836287818	464.65670952692
transcript:Smp_246900.1	0	1	0.374352990627898	0.373665285968993	146.723338897494	392.676568453858
transcript:Smp_246920.1	0.999998283050749	1.71694925091213e-06	1.27310788655177	1.27344822553722	441.075188488598	346.360727637963
transcript:Smp_246940.1	0	1	8.8263731551593	8.99618315516326	178.957519171243	19.8837167112396
transcript:Smp_246940.2	0.999999999809946	1.90053906623333e-10	0.136789656994146	0.00357532620167102	0	2.78694758909726
transcript:Smp_246950.1	0	1	2.12205395917727	2.12294469313232	1154.30158632283	543.721351107265
transcript:Smp_246950.2	0.444609219984432	0.555390780015568	1.26333519297551	1.26680305944498	41.5116191728051	32.7666963169452
transcript:Smp_246970.1	0	1	62.4011157099493	70.2590737844479	236.956861175254	3.36275811380975
transcript:Smp_246970.2	9.28213061968108e-12	0.999999999990718	2.28062709223253	2.28653670844027	213.865100459123	93.526701015841
transcript:Smp_246970.3	0.999999999994453	5.54664709406855e-12	4.15480440373856	140.327827394728	1.39327827394728	0
transcript:Smp_246990.1	0	1	0.520686630776751	0.520383507905057	355.165500213753	682.51643448215
transcript:Smp_246990.2	0.0272921727863193	0.972707827213681	0.523539529876222	0.521295364522815	47.7621211684535	91.6311777652834
transcript:Smp_247020.1	9.85655934648832e-09	0.999999990143441	0.646063981324895	0.64603890384908	3935.65616385818	6091.98560647137
transcript:Smp_247020.2	9.85655934648832e-09	0.999999990143441	0.646063981324895	0.64603890384908	3935.65616385818	6091.98560647137
transcript:Smp_247030.1	0	1	24.4860167463334	24.7031833054692	1153.14577233622	46.6704523966318
transcript:Smp_247070.1	0	1	7.93126999070039	8.01364818480005	291.027841964157	36.3077712887602
transcript:Smp_247080.1	0	1	0.0510656832722918	0.0472000524446406	4.99123081050422	105.948162151832
transcript:Smp_247150.1	0	1	0.429079555489705	0.428864132474069	490.583579891694	1143.92707177496
transcript:Smp_247150.2	0	1	0.429079555489705	0.428864132474069	490.583579891694	1143.92707177496
transcript:Smp_247160.1	0	1	2.9533771850531	2.97016734497344	149.14260321695	50.2069022460531
transcript:Smp_247160.2	0.999999999999479	5.2092052287473e-13	1.12095941390681	1.12136332761225	144.939283719735	129.251658688606
transcript:Smp_247160.3	0.585811754857711	0.414188245142289	0.892831416284494	0.892078391072952	54.7898834055572	61.419448301787
transcript:Smp_247170.1	0	1	8.44704120435514	8.45313479028428	4459.09040621855	527.498494404191
transcript:Smp_247180.1	0	1	8.60258125990276	8.61518053334071	2243.86465107584	260.445905989672
transcript:Smp_247190.1	0	1	9.41184745352479	9.50452968583405	372.333841100182	39.165409347728
transcript:Smp_247200.1	4.42257590216322e-07	0.99999955774241	162.468413211707	4659.61219268291	72.2036369104901	0.00549777833955554
transcript:Smp_247200.2	0.999999382917072	6.17082927567294e-07	0.0441779416759798	0.00104546314037148	0	9.55513875414752
transcript:Smp_247200.3	0	1	5.672589393095	5.69798469985183	452.516560562709	79.4087040506578
transcript:Smp_247210.1	0.999999999996852	3.1481856373087e-12	0.558033609380878	0.307906216667408	0.224836222771339	0.75268750047682
transcript:Smp_247220.1	0	1	13.2544170399613	13.4841747884835	310.421299631469	23.0118982252144
transcript:Smp_247230.1	0	1	4.79805672260542	4.8018193586702	2092.14420255709	435.6903140444
transcript:Smp_247240.1	0	1	0.409994175781568	0.409734600732349	401.979430520808	981.08710481444
transcript:Smp_247250.1	0.756089638458158	0.243910361541842	0.958596621461695	0.958565512968382	550.667388651037	574.470701841399
transcript:Smp_247250.2	0.0689891405002517	0.931010859499748	0.282338419588076	0.277554765846523	17.9632779336537	64.7457892902196
transcript:Smp_247250.3	0.999999886033555	1.13966444454348e-07	5.61543203233651	6.70703633555796	12.2304228330909	1.81501215450365
transcript:Smp_247260.1	0	1	6.68519522618302	6.85452308524139	99.3274138045755	14.4822429422495
transcript:Smp_247270.1	0	1	0.644731266600214	0.64456783762684	604.794768891759	938.300498268917
transcript:Smp_247280.1	0.00126571671616815	0.998734283283832	0.734603507401797	0.734521472142752	1025.68387376779	1396.40101406557
transcript:Smp_247290.1	0	1	23.2134612278189	23.5347382889828	702.357696634311	29.8338711325337
transcript:Smp_247300.1	0.0684684599440433	0.931531540055957	2.14640350975607	2.2661437855452	9.35490455322146	4.12252884170737
transcript:Smp_247310.1	0	1	3.15193926442683	3.15420438811901	1293.43080898454	410.058800188271
transcript:Smp_247320.1	0.544203219677403	0.455796780322597	0.945377437009299	0.945230759950997	151.927987388811	160.731687454911
transcript:Smp_247330.1	0	1	16.8226352911669	17.1454106999145	362.771315280369	21.1490915860754
transcript:Smp_247350.1	0.999999999991575	8.42479580956649e-12	4.05728855503691	136.021166950088	1.35021166950088	0
transcript:Smp_247360.1	0	1	7.03030751577027	7.04570445269046	1191.08990835795	169.0433453902
transcript:Smp_247370.1	0	1	3.31168383738393	3.31427632421068	1275.60387089037	384.874585987007
transcript:Smp_247370.3	0.271893706142618	0.728106293857382	1.98928830442995	2.00846652332999	44.7095928861101	22.2555405836519
transcript:Smp_247380.1	5.01547276661185e-05	0.999949845272334	1.65684540209676	1.65908719309064	209.81435432797	126.459757106073
transcript:Smp_247390.1	0.666682635991179	0.333317364008821	0.94489372553267	0.944809084383766	265.500806526936	281.010590207502
transcript:Smp_247390.2	0.666682635991179	0.333317364008821	0.94489372553267	0.944809084383766	265.500806526936	281.010590207502
transcript:Smp_247400.1	0.294559667506313	0.705440332493687	0.668554336350118	0.668117663828313	218.881083735222	327.613554331698
transcript:Smp_247410.1	0.0883041797547464	0.911695820245254	2.84948104623236	2.85832619699568	257.963487747799	90.2433405805638
transcript:Smp_247410.2	0	1	2117.61087524164	93478.3624437696	934.773624437696	0
transcript:Smp_247420.1	0	1	0.261279555882041	0.260983368622848	280.950468346162	1076.53548957939
transcript:Smp_247420.2	1.4432899320127e-15	0.999999999999999	4.90006207264106	4.93931541926786	211.816470939062	42.8757954915664
transcript:Smp_247420.3	0.999999999973227	2.67733949933504e-11	0.649594866445767	0.646578475900008	32.410728756991	50.1319857997327
transcript:Smp_247420.4	1.91391846339206e-05	0.999980860815366	0.633365171694818	0.632891635827157	211.498991647972	334.184638820815
transcript:Smp_247430.1	0	1	6.86230462349277	6.87436934733087	1441.78162761424	209.724385042033
transcript:Smp_247440.1	0	1	0.34494177174499	0.344246473043405	139.979875609386	406.64594732683
transcript:Smp_247450.1	0	1	0.517864245160411	0.517733620328526	824.82789147239	1593.16042410534
transcript:Smp_247450.2	6.66133814775094e-16	0.999999999999999	0.447988466669813	0.447159091972418	128.453004722459	287.277023854997
transcript:Smp_247460.1	0.99999999999938	6.19673878800349e-13	0.939431526085371	0.939408075295419	1047.26824974946	1114.81781263097
transcript:Smp_247470.1	0.459839895141369	0.540160104858631	0.83053145932697	0.830090300046053	137.627776742906	165.800607274016
transcript:Smp_247470.2	0	1	0.00728491299479893	0.000166135392851906	0	60.1818701869508
transcript:Smp_247480.1	0	1	10.6566758329493	10.7730341744103	385.900689383262	35.8119126696855
transcript:Smp_247520.1	1.20629284339202e-10	0.999999999879371	1.47190871240283	1.47215406935456	1222.15975521519	830.181472928527
transcript:Smp_247530.1	0	1	93.9346501849406	104.683330510038	390.667764017749	3.7219959358791
transcript:Smp_247530.2	0.999999978250187	2.17498127498893e-08	14.4096247404376	593.218610779708	5.92218610779708	0
transcript:Smp_247530.3	0.258055152509618	0.741944847490382	1.94835807963988	1.99477809988419	17.5805838744935	8.80831612023148
transcript:Smp_247530.4	9.6334522470265e-08	0.999999903665478	0.0198814354475784	0.000459096800909313	0	21.7718986762561
transcript:Smp_247540.1	0	1	2.19844132664661	2.19992390461859	767.573327172408	348.903580856556
transcript:Smp_247560.1	0	1	0.566095391011429	0.565958055549677	771.807208542562	1363.72570616103
transcript:Smp_247570.1	0	1	0.584966501292514	0.584745542699636	474.076748561113	810.747353313653
transcript:Smp_247580.1	2.94534127531776e-07	0.999999705465872	0.607978975708399	0.606945746603794	99.3888227113938	163.758875995238
transcript:Smp_247580.2	0	1	0.463716868169587	0.463430698495237	374.85420012562	808.879444188327
transcript:Smp_247590.1	0	1	14.0939105718807	14.1916757558197	820.412324043384	57.8001091202671
transcript:Smp_247600.1	0	1	0.200653913136803	0.199830845205339	83.7584226762128	419.186659004947
transcript:Smp_247600.2	5.54924106666022e-10	0.999999999445076	0.0606546666012141	0.0467377709687822	1.35166272275223	29.1240963534982
transcript:Smp_247620.1	0	1	61.1739364917065	67.6885785982304	269.858314196506	3.97691063965644
transcript:Smp_247630.1	0.000522983716360281	0.99947701628364	1.30665546066913	1.30710126047358	388.085585561501	296.903175204871
transcript:Smp_247630.2	0.998312548585491	0.001687451414509	1.7014347719246	1.70453925444197	166.225479422258	97.5151693318616
transcript:Smp_247640.1	0	1	0.484939524201918	0.484827869531865	965.34610870819	1991.1216353169
transcript:Smp_247640.2	0.0383299325156377	0.961670067484362	0.50558845723599	0.505222610478042	294.697242966633	583.311563315982
transcript:Smp_247650.1	1.14491749414469e-11	0.999999999988551	0.69467914098792	0.694641456242193	2429.22888983896	3497.10188125804
transcript:Smp_247670.1	0.00172403557733425	0.998275964422666	1.27599753089769	1.27614374817957	1039.72994256255	814.741429097028
transcript:Smp_247680.1	7.7715611723761e-15	0.999999999999992	0.389321377670138	0.388732895005451	174.110127350241	447.907142046339
transcript:Smp_247700.1	0.362472517113593	0.637527482886407	0.810113958535239	0.807599197524384	26.3115125187973	32.5822965246663
transcript:Smp_247710.1	0.00174895396598862	0.998251046034011	0.785998790412637	0.785865312868208	543.834549151691	692.022769797151
transcript:Smp_247720.1	0.462399680555262	0.537600319444738	1.0981549953233	1.09872210609025	82.07258345094	74.6973195268885
transcript:Smp_247720.2	5.42418310267578e-08	0.999999945758169	0.696217847126594	0.695949627635101	340.216680544175	488.856818853393
transcript:Smp_247740.1	3.82409659493987e-11	0.999999999961759	1.89582989215371	1.89664558408894	899.082150460593	474.033309937884
transcript:Smp_247750.1	0.999999999989594	1.04060114328148e-11	0.281998252499038	0.121566079450662	0.224836222771339	1.92175780474724
transcript:Smp_247760.1	0.0024526151102976	0.997547384889702	1.92322991646562	1.92704268834786	201.399069225838	104.507180882233
transcript:Smp_247770.1	5.68467339867595e-09	0.999999994315327	0.625274432072665	0.624895109541717	266.449036446491	426.396019790913
transcript:Smp_247770.2	0.391560601450839	0.608439398549161	0.715041588107912	0.712271357829952	31.6149415183549	44.3901308921158
transcript:Smp_247780.1	0	1	11.3570507420959	11.3865520851213	1725.45118491558	151.525001290709
transcript:Smp_247790.1	0	1	5.19341296232648	5.20522980133711	797.295688042116	153.163965122021
transcript:Smp_247790.2	0.14992504964494	0.85007495035506	1.26175593001676	1.30183004195697	3.66033370671741	2.80936473151288
transcript:Smp_247800.1	0.999999999995855	4.14503277739305e-12	1.74804228157667	1.80717838512688	9.85718121783817	5.44999293652761
transcript:Smp_247810.1	0	1	5.06038124118183	5.08865149963216	315.460230462414	61.9848586546392
transcript:Smp_247810.2	0.999999999968877	3.11227623270901e-11	8.1221204852819	315.539174752604	3.14539174752604	0
transcript:Smp_247820.1	0	1	0.424628181666941	0.424440160110682	560.619638184518	1320.85850131788
transcript:Smp_247820.2	0.245621905485596	0.754378094514404	0.67824079192687	0.669659423046313	10.8279473776491	16.1742677108114
transcript:Smp_247830.1	1.56679125229431e-09	0.999999998433209	0.680446800866333	0.680297104637827	626.819711928996	921.395820568212
transcript:Smp_247850.1	0.999999999998108	1.89247454494963e-12	1.17900430536457	1.17959873610112	153.315771245999	129.971294955249
transcript:Smp_247860.1	0.24904586608789	0.75095413391211	0.794382150154649	0.782770850197211	5.97319632989098	7.63361157340437
transcript:Smp_247870.1	0	1	1.97089837830344	1.97261066331663	482.779411906191	244.736427100043
transcript:Smp_247880.1	4.6645616258445e-09	0.999999995335438	0.697514450754688	0.697323531288561	476.868103483604	683.859225813155
transcript:Smp_247890.1	0.342688510789814	0.657311489210186	0.566574022740229	0.565987529744319	180.531734312431	318.97535714027
transcript:Smp_247890.2	9.94288622154782e-05	0.999900571137785	0.448211680969925	0.445549414483314	39.8498348535796	89.4522090342179
transcript:Smp_247890.3	0.731317145512722	0.268682854487278	0.977632065148968	0.97761888003275	715.85338142854	732.242001316259
transcript:Smp_247920.1	5.68258744282346e-07	0.999999431741256	6.5963198587467	6.63611681848626	402.7861361085	60.6875656285058
transcript:Smp_247920.2	0	1	10.8162373158749	10.8422561404705	1765.60365632109	162.835595367429
transcript:Smp_247930.1	0.143643324492435	0.856356675507565	0.358477434994833	0.325909322610444	2.76098881563205	8.49233062815506
transcript:Smp_247930.2	0	1	38.2412897978368	40.8327637310225	253.272558844994	6.19292470314871
transcript:Smp_247940.1	0	1	5.91218223933482	5.9225660675388	1209.32196053011	204.180539495774
transcript:Smp_247950.1	0	1	6.69998112596274	6.77885147603173	211.453009247189	31.1845187167572
transcript:Smp_247980.1	0	1	0.472441899133475	0.47186563382013	186.449624786203	395.144068069469
transcript:Smp_247980.2	0.0253417646812859	0.974658235318714	3.56901186504396	3.73023910350471	25.6456490127383	6.86774920075063
transcript:Smp_248000.1	1.35225164399344e-13	0.999999999999865	0.669723418403063	0.669509252224177	445.648420019635	665.639382049782
transcript:Smp_248010.1	0	1	2.16733707398595	2.16813955221956	1361.3371601715	627.877240365994
transcript:Smp_248020.1	0	1	0.354566905171731	0.35419846579495	267.814626124502	756.132818189248
transcript:Smp_248030.1	0	1	2.81673870309448	2.81737812095094	3455.17643559566	1226.37364013043
transcript:Smp_248070.1	0	1	3.10294247493179	3.10607717485989	899.409504990202	289.557661830802
transcript:Smp_248080.1	0	1	1.98665900810881	1.9876598044759	845.818005782115	425.529623972594
transcript:Smp_248090.1	0	1	20.4496748800728	27.5698599969422	32.4968032152876	1.16907030427042
transcript:Smp_248100.2	0	1	0.133048900435734	0.132966753625841	605.701201395319	4555.34827474396
transcript:Smp_248110.1	8.7402269643988e-08	0.99999991259773	0.732162782469405	0.731998275965976	514.408467882711	702.749124949936
transcript:Smp_248120.1	0	1	0.597896606477538	0.597559025419508	307.216815274407	514.126348386208
transcript:Smp_248130.1	0	1	0.396367901373401	0.395634031037471	140.454078305625	355.025379381511
transcript:Smp_248140.1	0.999999987309336	1.2690663507347e-08	1.11445150703091	1.11448826385766	1497.872145581	1343.99890000965
transcript:Smp_248150.1	0	1	0.0268879870103226	0.016674147012335	0.675703001186865	41.113722891468
transcript:Smp_248150.2	0.99999999999538	4.61987040373087e-12	1.77876276189927	35.393043049757	0.34393043049757	0
transcript:Smp_248160.1	0	1	1.54668537634066	1.54700357101366	1147.23060188256	741.5788517509
transcript:Smp_248170.1	0	1	0.300317445912768	0.300197930540136	758.573880375359	2526.93573547015
transcript:Smp_248170.2	0.116861633872143	0.883138366127857	0.569171507891581	0.555537042775832	7.56701199588776	13.6290760875782
transcript:Smp_248180.1	3.60569352153561e-10	0.999999999639431	0.424743149515266	0.424250160766923	213.670773835231	503.656924837358
transcript:Smp_248190.1	1.01325503543137e-10	0.999999999898674	0.713997270826687	0.713797351290708	440.756434773041	617.485195206364
transcript:Smp_248200.1	0	1	0.469133428787474	0.468122906126841	106.139475982201	226.7455690886
transcript:Smp_266720.1	0	1	5.63246688456527	5.6542635682012	518.690410740183	91.7261570580619
transcript:Smp_266720.2	0.434760823793709	0.565239176206291	1.04152126189123	1.04195329196184	43.2138511817433	41.4734825276661
transcript:Smp_266740.1	0.0561886175554406	0.943811382444559	0.552098352865848	0.549306615741057	38.0300962936985	69.2411162320146
transcript:Smp_266750.1	0	1	6.31919801079601	6.34931437924979	484.038665699139	76.2263677062613
transcript:Smp_266760.1	0	1	10.7975388814494	11.007910862395	221.275340280635	20.0923920929978
transcript:Smp_266770.1	0	1	2.47048583143392	2.47325472749554	566.935978372633	229.220726649305
transcript:Smp_266790.1	0.0193826490562966	0.980617350943703	1.25610839565714	1.25635476738299	563.710569845352	448.685372103847
transcript:Smp_266800.1	0.122463961576136	0.877536038423864	0.678097157582447	0.674578653800668	26.6290065187197	39.4798450590334
transcript:Smp_266800.2	0.54041450854607	0.45958549145393	1.08479928920822	1.08517433207515	105.89816788711	97.5855335071228
transcript:Smp_266800.3	0.122463961576136	0.877536038423864	0.678097157582447	0.674578653800668	26.6290065187197	39.4798450590334
transcript:Smp_266800.5	0.00226092984713455	0.997739070152865	0.385944296554107	0.385161095441963	130.335345513086	338.407734957155
transcript:Smp_266800.6	0.999999942404441	5.75955592387279e-08	0.0936712455291599	0.00233474769888043	0	4.27311804517261
transcript:Smp_266800.7	0.0968316765758438	0.903168323424156	3.07418050996284	3.30957275403454	12.5776591015693	3.79340909146787
transcript:Smp_266810.1	0.000298719015742299	0.999701280984258	0.644237367406351	0.64357723183246	149.698515863127	232.609347699515
transcript:Smp_266820.1	0.766554065627048	0.233445934372952	1.04255669017894	1.04256641629191	1969.01352923075	1888.62126459988
transcript:Smp_266820.2	3.56313575011757e-06	0.99999643686425	48.0949199560473	2080.88579926822	20.7988579926822	0
transcript:Smp_266830.1	1.3837819778928e-12	0.999999999998616	1.81553400099101	1.81614043602824	1054.19690277148	580.455520098739
transcript:Smp_266830.2	0.0884188656463571	0.911581134353643	0.607578623140134	0.607045591418426	192.89325308879	317.763913221331
transcript:Smp_266840.1	0	1	7.57428494950797	7.64958807511899	288.255196056553	37.6737541088209
transcript:Smp_266840.2	2.75813772595557e-05	0.99997241862274	0.181481329087455	0.174788594922314	9.21691982114308	52.7790267968802
transcript:Smp_266850.1	0	1	0.642617091107708	0.642478061399312	712.848135609547	1109.53471201234
transcript:Smp_266870.1	4.88549978250319e-10	0.99999999951145	0.667232987224315	0.6670850262001	647.569022463628	970.74934405606
transcript:Smp_266880.1	0	1	2.42177185168148	2.42288463770445	1336.18433557742	551.479045241294
transcript:Smp_266890.1	0	1	0.375076207368371	0.37481893018097	392.965918435059	1048.43202571445
transcript:Smp_266900.1	0	1	0.225189327893035	0.224280340723101	82.5078090156116	367.912613054565
transcript:Smp_266920.1	0	1	10.6337982120788	10.682611443577	910.020731339945	85.1780400355765
transcript:Smp_266930.1	2.18177406774434e-06	0.999997818225932	2.5032807384438	2.51412838615373	150.377109554208	59.8067978940325
transcript:Smp_266930.2	0.00468431882275955	0.99531568117724	3.72254129017702	3.79954555136829	57.9742457663777	15.2508371139271
transcript:Smp_266930.3	0.015177478705131	0.984822521294869	8.50784440088636	10.5438751543875	16.7722360410208	1.5816573171902
transcript:Smp_266930.4	0.13958502279901	0.86041497720099	1.7227601339787	1.76924101530671	11.8647773315376	6.7017917959182
transcript:Smp_266940.1	0	1	7.46321799860811	7.65557827612847	111.017369718263	14.4928064130005
transcript:Smp_266960.1	0	1	10.5477969517054	10.6095438753788	708.104035772619	66.7331177145996
transcript:Smp_266960.2	0	1	7.78986131775169	7.80615544306634	1404.05006582435	179.855757998898
transcript:Smp_266980.1	7.105427357601e-15	0.999999999999993	0.432781599007671	0.432464032165159	333.403970853238	770.953469919058
transcript:Smp_267000.1	0.0101686666176074	0.989831333382393	1.220848892842	1.22088276333754	3436.093829726	2814.43208478519
transcript:Smp_267010.1	0	1	2.36159831216739	2.36420917110054	532.184197672028	225.094531433778
transcript:Smp_267020.1	0.0797539883546935	0.920246011645307	1.14873449923092	1.14876227021442	2655.63035077298	2311.73057472945
transcript:Smp_267040.1	0	1	0.426537742970359	0.426207846778813	319.782017761648	750.309404437453
transcript:Smp_267060.1	1.01539210262125e-07	0.99999989846079	0.851284951916645	0.851231750719265	1027.05981002086	1206.55896215751
transcript:Smp_267070.1	3.06988545695219e-10	0.999999999693011	2.82120867914003	2.84182552211621	108.346158236839	38.1190678803354
transcript:Smp_267080.1	0	1	12.0556552607614	12.078046754592	2574.038743455	213.107964829566
transcript:Smp_267090.1	0	1	8.10152512332224	8.1148664466909	1864.44855574997	229.748378403166
transcript:Smp_267100.1	0	1	0.0867475942984112	0.0865909058397956	217.833567131934	2515.76882248943
transcript:Smp_267100.2	5.10058661973289e-12	0.999999999994899	0.61324925937013	0.613177382312712	1424.1068740136	2322.51022839179
transcript:Smp_267100.3	9.59637261843671e-05	0.999904036273816	3.26932131187916	3.31679985661581	68.4184179224019	20.6208553064823
transcript:Smp_267100.4	0.00204756720982668	0.997952432790173	41.1421173205819	1773.82432681821	17.7282432681821	0
transcript:Smp_267110.1	0	1	0.572306202654812	0.571741529770873	186.909408730076	326.919913251158
transcript:Smp_267110.2	0.76613283163649	0.23386716836351	0.94314187822703	0.942754682542144	59.7457001275044	63.3741456680679
transcript:Smp_267120.1	0	1	0.315059164750771	0.314880084614514	519.829739897027	1650.90336447471
